age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,uses_focus_apps,has_digital_wellbeing_enabled,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
45,Male,Finance,4.373662725,Instagram,60,5.809099362,659.11,640.39,900.0,6.356806488,0.35204715,False,False,600.0,21.34812348,688.2
40,Female,Unemployed,4.035487031,Instagram,64,8.815747212,777.57,697.61,300.0,6.321574592,1.707516882,False,False,100.0,0.895011542,575.22
22,Female,Finance,1.156105993,Instagram,67,6.533474255,553.13,504.21,1000.0,5.710890628,0.408900394,False,False,1100.0,7.152377099,402.31
39,Male,Education,1.755540448,Facebook,59,5.024829173,710.84,637.58,800.0,3.0,0.880859552,True,False,3100.0,4.773769348,683.87
30,Male,Finance,3.316210491,TikTok,50,6.310949647,332.76,316.24,200.0,6.452429128,1.152555399,False,False,3100.0,5.455566595,387.09
35,Male,Health,4.261686952,TikTok,72,3.033969968,381.14,351.46,800.0,7.418386663,1.132160685,True,False,2800.0,1.723233192,307.63
65,Male,Education,1.834939781,Telegram,52,9.416164651,609.1,516.69,200.0,7.035749469,1.598594151,True,False,1500.0,10.02079028,558.87
40,Male,IT,3.501271826,Facebook,43,8.880873415,704.24,638.24,1000.0,6.556240034,1.1021931292763854,False,False,1900.0,20.18848125,738.91
27,Male,Unemployed,4.440782191,Telegram,67,6.711217211,721.02,487.74,1000.0,7.516054065,1.1021931292763854,True,True,1800.0,11.79869851,481.2
36,Female,IT,2.01083504,Instagram,47,10.55592024,856.65,732.59,800.0,6.699554549,0.941377165,False,False,1100.0,10.94365704,620.65
37,Female,Unemployed,4.889331272,Facebook,67,7.953089037,457.88,463.75,400.0,6.832687326,1.1021931292763854,True,False,500.0,22.43140156,495.27
32,Female,Student,3.870050656,TikTok,54,5.767385687,665.19,672.95,200.0,6.285590036,0.511100111,False,False,1700.0,11.516469934053918,628.31
35,Female,Unemployed,0.239499392,TikTok,60,6.519047813,748.68,745.62,600.0,6.572374587,1.054144038,False,True,1900.0,8.646863646,752.02
34,Male,IT,3.39141781117192,TikTok,63,8.907915741,714.03,592.39,800.0,5.880183092,0.961200648,False,False,1900.0,9.948285033,657.65
36,Female,Student,2.011201353,Twitter,65,4.672278403,408.6,391.18,1000.0,7.547424577,0.389568038,True,False,100.0,2.919303916,414.23
61,Female,Unemployed,4.908566221,Twitter,49,6.537874216,279.34,294.27,500.0,4.954348729,0.028585325,False,False,500.0,16.3999846,128.65
61,Male,IT,1.459002345,Facebook,56,9.146950511,636.86,589.41,900.0,5.09730947,3.0,True,False,1400.0,12.69422539,619.84
53,Female,IT,3.312144263,Instagram,75,5.271852123,495.69,456.25,400.0,6.673139638,1.18123998,False,False,1700.0,11.78387574,509.94
33,Male,Student,0.024903022,Facebook,54,4.774019507,468.49,478.76,300.0,3.030631869,0.938132592,False,False,2200.0,11.516469934053918,600.98
28,Female,Finance,0.536259798,TikTok,56,7.000526804,697.15,663.84,300.0,5.696339477,1.035267694,False,False,2600.0,19.61291387,673.88
38,Female,Finance,5.715640258,Facebook,59,6.896356015,727.84,734.04,900.0,5.722745354,0.292016005,False,False,2500.0,0.582571802,808.46
33,Male,Unemployed,2.086177964,Facebook,52,4.366187307,358.35,313.64,500.0,9.422100194,1.493105971,True,False,800.0,16.15609902,389.06
43,Other,Student,4.619727734,Facebook,58,6.896422102,528.78,444.75,100.0,4.687087713,0.021822356,False,False,2500.0,13.5950028,404.65
53,Male,Education,1.661610604,Facebook,51,10.62417889,426.75,437.71,1000.0,8.139378358,1.1021931292763854,True,True,1200.0,6.779784644,219.82
50,Male,Health,3.183969692,Facebook,58,6.548920639,564.48,421.17,700.0,7.696875098,0.419099033,True,False,1700.0,11.76115862,355.35
48,Female,Education,2.831352529,Facebook,67,8.561394226,256.11,307.81,500.0,5.483511291,1.276926383,False,False,1200.0,13.78193497,284.06
28,Female,Unemployed,2.362411705,Telegram,58,7.289561034,573.79,435.64,800.0,7.392726714,1.362342868,False,False,2900.0,13.31486172,413.43
55,Male,Student,3.39141781117192,Telegram,48,5.017069977,624.22,511.31,300.0,6.62016666,1.662751604,False,True,2500.0,11.516469934053918,506.29
28,Female,Finance,2.673906623,Facebook,66,8.407848908,452.66,401.01,1000.0,3.939191488,1.452527548,False,False,2300.0,11.516469934053918,353.29
26,Female,Health,3.504759605,Twitter,61,5.963631013,838.67,651.84,700.0,6.953817709,0.773880329,False,True,1000.0,1.456152596,586.39
44,Male,Health,3.053083169,Facebook,68,7.778021404,797.14,701.29,500.0,6.982755634,0.511879292,False,False,2700.0,6.333342245,680.19
25,Male,Health,6.345161357,TikTok,52,7.168335395,747.1,653.88,500.0,5.438680027,0.693673131,False,False,2100.0,10.97088438,582.84
19,Female,IT,3.046782979,Facebook,52,9.595571851,576.23,568.56,1000.0,7.292321745,0.772458182,False,False,500.0,11.516469934053918,440.08
60,Male,Unemployed,4.479737058,Telegram,68,8.313146788,359.86,296.8,400.0,6.325066907,1.147624742,False,False,700.0,9.431567081,209.05
29,Male,Education,3.620973637,Twitter,62,9.233367501,417.51,437.94,200.0,4.988183211,0.236013568,False,True,2700.0,12.5099671,459.66
35,Female,Health,4.786159686,Twitter,61,4.957251006,894.83,788.53,200.0,5.262910682,1.102418085,True,False,2700.0,16.7351796,832.6
33,Male,IT,3.206512656,Facebook,60,8.73697251,613.0,560.03,100.0,5.12540056,1.1021931292763854,False,True,2400.0,10.22269635,561.31
59,Female,Student,3.222919586,Instagram,58,4.193459583,867.42,788.55,800.0,4.888152537,0.740700984,False,False,1000.0,17.92577757,658.78
56,Male,Health,3.337725224,Telegram,56,6.709000469,688.4,594.05,800.0,6.973598502,0.381178476,True,True,400.0,5.389183038,733.17
59,Male,IT,5.365753828,Twitter,57,7.147435028,472.26,420.9,300.0,5.713660133,1.212190634,False,False,2200.0,4.781638221,566.92
52,Female,Health,3.39141781117192,Telegram,57,3.84856276,401.46,331.35,700.0,5.827292513,2.725791108,True,False,1400.0,3.947821823,250.08
44,Male,Finance,4.135163596,Twitter,48,4.684345951,425.55,374.14,200.0,5.256179405,1.1021931292763854,True,True,2100.0,11.516469934053918,457.9
63,Female,Health,7.301799855,Facebook,66,2.950756789,528.45,486.6,700.0,10.0,0.894007111,True,False,2100.0,3.477405669,419.46
38,Female,Education,1.586293711,TikTok,50,8.979295386,305.47,194.5,400.0,8.421714395,1.398461368,False,True,800.0,16.28768848,185.67
44,Female,Student,5.685351763,Twitter,50,7.588375237,749.78,640.36,300.0,5.750959805,1.1021931292763854,False,False,2000.0,21.43715038,474.03
22,Male,Student,5.367012122,Telegram,66,6.514677509,565.61,450.84,200.0,6.719692143,0.598258518,True,False,3000.0,8.513882144,427.02
45,Male,Health,2.040948543,Twitter,59,5.77511862,609.05,558.26,800.0,7.244872759,0.224577222,False,False,1000.0,10.81294379,408.37
54,Female,Health,1.415192091,Instagram,56,6.79147475,433.38,351.61,600.0,6.657409293,0.378254934,True,False,1900.0,4.97728686,236.98
42,Female,Unemployed,3.858491125,Instagram,61,6.74252635,205.83,191.97,500.0,6.710143307,0.748437161,False,False,2100.0,9.877576062,121.13
40,Male,Finance,4.685537724,Facebook,70,7.357584895,585.06,478.79,800.0,4.512111081,0.328563728,False,False,2200.0,11.516469934053918,438.14
61,Male,Finance,4.674281516,Instagram,62,5.642567173,773.43,691.19,300.0,8.052142507,1.1021931292763854,False,False,2100.0,21.89997494,760.26
40,Female,Finance,0.233557121,Twitter,68,7.361760217,835.8,698.77,1000.0,6.888530887,0.508613569,False,False,2300.0,30.78919842,858.73
40,Male,Unemployed,0.497698722,Telegram,61,5.372623924,312.37,244.88,900.0,7.156532286,0.807942753,True,False,2100.0,7.9704194,242.16
21,Female,Student,6.819314793,Telegram,58,9.348621249,754.33,705.55,500.0,7.241178158,0.505232549,False,False,2600.0,12.55750725,754.17
34,Female,Student,4.55052778,Telegram,55,9.67719625,474.19,425.92,700.0,6.751695607,0.014609666,False,False,1900.0,25.87060942,430.97
21,Female,Education,1.147041933,Telegram,59,6.728066597,368.72,377.01,300.0,10.0,0.159783879,False,False,500.0,14.28766465,601.16
62,Male,Unemployed,3.39141781117192,Twitter,52,8.618752009,794.27,740.19,1000.0,7.420228183,1.258366903,False,False,2400.0,9.733547478,773.89
22,Female,IT,3.39141781117192,TikTok,63,5.418644182,634.41,513.66,1000.0,6.694728489,2.124839239,True,False,2100.0,2.307323059,493.68
58,Male,Finance,3.723727127,Telegram,67,5.941553457,698.1,554.79,200.0,5.342964491,0.291825352,False,False,2200.0,5.085590964,396.48
44,Female,IT,3.911518464,Twitter,42,5.729312064,624.23,522.0,200.0,8.113539328,2.606426946,False,False,3100.0,23.52305394,503.43
60,Male,Unemployed,6.65035032,TikTok,74,2.964403682,779.06,620.95,100.0,3.885944264,0.77078248,False,False,2000.0,11.30837367,648.15
24,Male,Unemployed,6.80207374,TikTok,63,10.31798235,376.51,306.41,800.0,9.558040006,1.782235059,True,False,1300.0,3.219836702,302.35
61,Female,Finance,3.56169269,Twitter,57,9.095449623,572.55,452.53,500.0,8.688082016,0.205930195,True,False,2800.0,2.701193566,365.87
55,Male,IT,0.724898117,Instagram,56,5.29410857,805.95,741.97,500.0,7.31079006,2.061487523,True,False,1400.0,3.669603633,804.28
18,Female,Education,3.958647389,TikTok,57,2.203087824,849.01,739.88,600.0,4.756374498,1.827415191,False,False,2900.0,11.516469934053918,742.41
33,Male,Unemployed,6.28796055,Telegram,58,7.043989051,218.81,208.17,100.0,7.322270272,1.1021931292763854,False,False,500.0,3.852004473,117.39
65,Female,Education,4.002068828,Twitter,72,7.331028359,802.7,683.32,300.0,8.218013327,0.558121314,False,False,1000.0,9.89535751,639.36
56,Female,IT,5.893058666,Twitter,56,6.8659467628403545,833.3,734.96,100.0,4.443952671,1.762501203,True,False,2500.0,4.481609616,730.57
52,Female,Finance,5.579977442,Telegram,45,4.295879476,648.71,492.36,500.0,8.269280107,1.101121623,False,True,1700.0,18.37309793,393.66
30,Male,IT,3.39141781117192,Instagram,48,7.118911351,351.58,288.27,800.0,3.0,1.658320701,False,True,2300.0,11.516469934053918,321.44
25,Female,Unemployed,6.590503269,Instagram,48,2.254103282,669.22,542.04,100.0,3.926680903,0.812798986,True,False,1200.0,3.988165596,512.35
59,Female,Education,4.087768834,Twitter,65,3.255831067,745.71,710.73,600.0,7.291467372,1.62148822,False,True,2300.0,20.45174182,833.37
48,Female,IT,1.786964105,Twitter,63,7.481121613,436.9,363.93,1000.0,6.120993421,1.383347109,False,True,1700.0,11.55527688,346.86
41,Male,Unemployed,4.061781842,TikTok,76,6.134120273,562.57,524.22,400.0,7.071516885,0.870810736,False,False,2400.0,15.04651435,418.59
27,Male,Unemployed,3.491394827,Telegram,52,3.413181168,484.74,426.36,600.0,6.776788375,0.644548168,False,False,1604.3579766536966,9.274045762,526.66
53,Male,Unemployed,4.635369501,Telegram,55,5.299323641,497.87,489.43,400.0,6.037907337,0.698879658,False,False,2500.0,15.65465949,528.2
36,Male,Health,4.986704359,TikTok,59,8.397432095,226.35,157.09,400.0,6.5436836,1.1021931292763854,True,False,1200.0,11.90535245,255.43
29,Female,Student,2.106679488,Instagram,57,9.387518562,632.69,576.73,400.0,7.043482738,1.52908556,False,False,1900.0,11.516469934053918,577.88
31,Male,Unemployed,4.281235933,Twitter,67,7.708646402,206.91,257.93,1000.0,9.630666823,1.396308368,False,True,1600.0,11.516469934053918,148.76
51,Male,Health,2.127623495,Twitter,74,7.859594649,574.51,561.62,700.0,5.694070938,1.463840451,True,True,1700.0,14.85851982,568.22
55,Female,Health,4.067006329,TikTok,65,6.930359976,784.17,660.21,900.0,7.514955469,0.682557379,True,False,2800.0,19.90262444,675.81
60,Female,Student,2.874489251,Telegram,72,6.713592584,852.39,779.58,100.0,4.298536619,1.1021931292763854,True,False,900.0,3.352272288,742.29
43,Female,Unemployed,1.592260493,Instagram,58,5.340486201,686.93,665.08,800.0,5.387938818,1.318220496,True,False,2700.0,6.8616475,618.78
18,Female,Finance,2.494970178,Telegram,74,5.598444923,591.26,448.01,500.0,4.471124855,0.761027946,False,False,2900.0,2.532508019,413.83
28,Female,Unemployed,1.472904849,Telegram,50,9.509822014,201.06,176.81,700.0,7.112812254,1.163356688,True,False,2000.0,21.5906422,105.66
24,Female,IT,4.08867416,TikTok,59,9.261752383,477.54,419.18,100.0,4.90124894,0.322037938,True,False,2800.0,8.538224406,443.37
29,Male,Education,3.146827455,Telegram,67,6.261763904,854.36,759.12,800.0,4.109593743,0.192422314,False,True,2100.0,6.888239594,885.59
65,Male,Finance,2.73177515,Telegram,59,3.32279383,362.91,263.46,500.0,3.936979966,2.455741673,False,False,900.0,15.13655066,316.19
18,Female,Education,1.925366101,Instagram,46,10.02731484,820.73,671.9,300.0,4.232452622,1.1021931292763854,False,False,100.0,5.846464924,580.86
20,Male,Student,1.96408567,Telegram,63,4.300763898,421.16,506.14,900.0,4.826964617,2.060123248,True,False,2000.0,1.98530148,549.54
50,Male,Student,2.169516262,Instagram,58,9.177850284,783.96,607.72,1000.0,8.376908231,1.03857765,False,False,2400.0,13.00032473,663.12
23,Male,IT,2.157832971,Telegram,67,9.666123594,681.56,584.43,500.0,5.628760552,1.121665336,False,True,600.0,20.61316354,575.15
64,Male,Health,0.784396135,Facebook,63,3.390126512,815.43,721.34,900.0,5.773393572,0.281850162,True,False,700.0,7.554658532,788.85
45,Female,Unemployed,3.972428906,TikTok,67,7.857427262,771.1,749.71,800.0,5.956917302,0.061307211,True,False,1604.3579766536966,21.12907438,771.6
32,Female,Education,0.649089462,TikTok,56,6.279647351,413.11,376.53,500.0,7.017793766,1.162343786,False,False,2700.0,12.60742952,433.36
47,Male,Education,5.111591388,Instagram,63,6.528908533,619.85,607.19,1000.0,4.190228504,1.379624397,False,False,300.0,15.78248865,566.9
45,Female,Student,1.161232943,Telegram,64,8.353563836,377.22,384.2,600.0,6.379300229,1.370998694,False,False,800.0,9.838098381,536.41
58,Female,Finance,3.296710158,TikTok,54,4.265965987,820.08,707.3,700.0,7.030311708,0.551334894,True,True,1400.0,16.49017548,825.87
19,Female,Unemployed,3.878619903,Twitter,57,7.891325078,481.62,455.53,900.0,7.16585567,0.345636362,False,False,2400.0,11.516469934053918,431.53
37,Male,Education,2.753970994,TikTok,57,7.060827572,377.7,355.58,200.0,7.327147052,1.21343165,True,False,2500.0,16.0205738,382.07
28,Female,Education,4.369820665,Facebook,50,2.946082968,522.78,542.12,300.0,8.864211016,1.829313636,False,False,1700.0,11.57727104,384.04
26,Female,Student,5.611889764,Twitter,55,9.198234106,222.08,285.42,1000.0,4.603563476,1.1021931292763854,True,False,1700.0,6.54269752,162.33
48,Female,IT,3.782630939,Telegram,61,6.394446696,328.85,212.38,800.0,7.0703446,1.022812198,True,True,1100.0,8.19134119,301.38
51,Female,Health,1.497903981,Facebook,36,5.363569092,665.13,570.92,400.0,8.803952058,1.1021931292763854,True,False,2600.0,7.343826779,689.47
56,Female,Student,5.526049248,Twitter,57,9.722283202,865.42,806.28,400.0,8.040543407,0.852322491,False,False,1700.0,11.516469934053918,807.44
58,Male,Health,2.987601624,Instagram,53,9.003411946,671.9,541.88,600.0,7.803167469,1.016711025,False,False,2700.0,20.23639103,582.61
63,Female,Finance,4.033702141,Instagram,56,7.793738919,505.08,522.17,900.0,4.412985849,1.785563652,False,True,800.0,11.516469934053918,323.45
38,Female,Health,3.050786736,Twitter,61,8.635195066,649.27,495.16,900.0,8.029521705,0.580361936,True,True,300.0,9.211072436,518.45
56,Male,Student,4.490519544,Facebook,73,10.23010619,357.11,301.31,800.0,6.106256427,0.686578124,False,False,1400.0,8.83357984,286.22
56,Male,Education,1.830447122,Twitter,71,9.433882342,416.33,404.23,700.0,6.432803367,0.950032466,True,True,2500.0,16.7524444,506.45
48,Male,Health,7.188806276,Twitter,61,9.701193582,694.12,561.09,700.0,5.171853816,0.491682193,True,True,2300.0,8.709566103,377.78
19,Female,Student,3.342492603,Telegram,60,5.45594661,523.62,475.11,900.0,6.126898208,1.1021931292763854,False,False,1900.0,6.9957868,339.91
56,Male,Education,1.674061715,Facebook,53,8.648088384,705.7,631.93,600.0,6.009505276,0.56443372,True,False,2400.0,16.70232618,608.23
29,Female,IT,0.484821365,Facebook,52,10.38438056,501.79,444.56,700.0,4.729201616,1.011073303,False,False,600.0,16.84489237,366.73
63,Male,Finance,3.354719453,Facebook,64,3.821968821,327.23,195.77,900.0,6.581770227,1.433471604,False,False,300.0,26.1460445,261.05
57,Male,Finance,4.943382538,Telegram,59,9.416490831,586.81,554.18,1000.0,7.676583326,0.587640715,False,False,400.0,16.57598444,580.1
36,Male,Finance,3.39141781117192,Twitter,72,7.170393616,675.46,593.89,800.0,3.311738181,1.888682498,False,False,2000.0,11.516469934053918,720.07
33,Male,Health,2.05824691,Instagram,49,7.287906779,316.55,396.47,600.0,9.704866951,0.517969755,True,True,1100.0,19.3594606,642.29
40,Male,Health,4.438266722,Instagram,61,9.411738053,725.15,660.61,100.0,4.99517581,1.460280655,True,False,2200.0,9.235009671,624.31
35,Male,IT,5.359829294,TikTok,69,5.138321338,535.5,436.81,300.0,5.314836526,1.1021931292763854,True,False,1900.0,19.81536974,506.47
41,Female,Student,2.563345978,Instagram,74,2.93124681,643.44,581.89,900.0,5.683097963,0.817496651,False,False,2300.0,11.516469934053918,660.82
53,Female,Student,4.937703758,Facebook,72,10.65620531,768.33,664.96,200.0,5.896341716,1.744178823,False,False,2300.0,13.70550112,659.12
44,Female,Finance,2.848449626,Facebook,46,5.513851184,228.42,203.56,500.0,7.725592116,0.808517778,False,False,3000.0,8.502293767,105.89
59,Male,IT,4.495755816,Instagram,52,8.602802907,596.61,591.12,400.0,5.814508024,2.20655107,False,False,1600.0,11.516469934053918,598.09
27,Male,Student,2.4693546,TikTok,52,3.672880495,452.41,406.23,200.0,6.131724274,1.1021931292763854,False,False,800.0,9.250891243,376.94
24,Other,Education,0.059535265,Facebook,56,9.006846384,405.24,385.66,1000.0,4.85077813,0.983037682,False,True,2100.0,11.516469934053918,355.15
63,Female,Health,0.02693976,Facebook,65,9.832640215,833.27,789.54,600.0,5.887367776,1.378906352,False,False,200.0,6.842720153,789.67
59,Male,Student,0.503686748,Facebook,69,6.59423543,608.67,523.5,1000.0,7.820744541,0.976539476,False,True,900.0,11.516469934053918,608.94
63,Other,Finance,2.602165938,Twitter,51,6.096941561,366.41,338.59,800.0,5.838589598,0.32335781,True,False,1800.0,7.947937384,268.6
27,Male,Education,0.057291806,Twitter,52,5.750583902,276.14,152.31,800.0,8.854042315,0.322978536,False,True,1200.0,14.76519496,495.24413818722115
51,Male,IT,5.883895098,TikTok,54,10.59827018,612.91,462.39,200.0,7.897832226,1.248201625,False,False,1100.0,6.2888224,288.0
47,Female,Health,2.61064063,Twitter,66,8.486204019,715.3,677.95,800.0,6.997738981,0.980395841,False,False,1604.3579766536966,1.332224906,704.32
35,Male,Finance,0.349136058,Facebook,61,6.078175613,226.98,175.75,800.0,6.16650922,1.403962664,True,False,700.0,11.516469934053918,362.28
30,Female,Student,1.896611006,TikTok,59,5.296791832,527.89,476.41,200.0,7.422776263,0.131655179,True,False,600.0,19.35275946,475.43
19,Male,Finance,3.336638766,Twitter,66,8.594441962,689.13,682.96,100.0,3.703047741,0.158939442,True,False,2600.0,2.504144955,515.66
24,Male,IT,4.412050043,Facebook,60,6.442310839,264.28,200.51,300.0,7.092544769,1.233297672,False,True,2000.0,15.52788481,461.54
62,Male,Education,4.054395536,Telegram,64,7.913322913,324.09,292.54,700.0,8.615129176,2.298850029,False,False,900.0,18.25259364,413.19
39,Female,Student,1.974896394,Twitter,62,4.704751979,633.03,580.72,1000.0,4.445982912,1.233823083,False,True,2500.0,14.57733005,568.51
44,Male,IT,4.39545307,Facebook,68,7.019559584,635.18,507.93,100.0,7.582955738,1.1021931292763854,False,True,1604.3579766536966,11.516469934053918,542.15
37,Male,Finance,1.052729912,Telegram,53,7.597931149,706.61,693.49,200.0,4.574843187,0.721550636,False,False,2000.0,12.88952845,765.5
36,Female,Unemployed,1.601778572,Facebook,52,4.589035484,640.56,555.53,400.0,6.038088789,1.1021931292763854,True,True,2200.0,11.516469934053918,654.73
58,Female,Unemployed,0.590523586,Twitter,69,6.674040354,683.64,599.79,1000.0,5.75367554,0.848122804,False,False,3100.0,8.936530681,422.32
63,Male,Student,2.363471547,Twitter,59,5.529965607,888.28,853.71,500.0,6.27343049,2.035135191,False,False,800.0,11.516469934053918,777.8
64,Female,Health,3.167575607,Facebook,60,2.816088481,762.45,685.57,300.0,5.252694988,0.784779067,False,False,2500.0,18.6540669,740.84
20,Female,Health,0.749045704,TikTok,55,7.386894667,506.11,417.65,800.0,5.155699324,0.483642585,False,False,1200.0,10.84583537,392.83
25,Female,Finance,5.09461294,Twitter,60,9.492569827,775.37,753.63,300.0,5.534131297,0.710454253,False,False,400.0,20.06799164,830.58
31,Female,Health,1.444890849,Facebook,60,10.08871544,362.88,339.34,900.0,6.339374542,0.440630607,True,True,500.0,17.88261389,305.82
31,Female,Unemployed,6.388139031,Telegram,68,4.714969015,616.77,588.76,500.0,5.762800223,1.285993458,False,False,400.0,11.516469934053918,612.3
55,Other,Finance,3.39141781117192,TikTok,61,7.207550107,799.41,784.17,400.0,5.775066708,1.202387296,True,False,1300.0,11.47524625,786.88
65,Male,Unemployed,2.622327797,Instagram,56,5.69659417,458.61,367.43,800.0,6.825971445,0.371395416,False,False,1800.0,3.199244574,305.86
30,Male,IT,4.196708046,Facebook,54,7.510265791,710.31,640.52,600.0,5.22625583,0.396648548,True,False,3100.0,15.34166703,637.49
61,Female,Student,2.077846363,Telegram,52,6.345419952,583.16,464.36,700.0,6.436060925,1.1021931292763854,False,True,900.0,21.15020101,523.74
53,Male,Student,3.529328418,TikTok,74,7.066285209,689.6,769.71,500.0,7.221150381,1.404872678,False,True,1300.0,12.01026764,631.13
60,Male,Unemployed,2.698560773,Twitter,55,6.476759974,409.18,347.72,200.0,6.950709672,0.245105838,False,False,600.0,5.781100033,398.36
40,Male,Health,2.521850985,Instagram,55,6.555611159,427.57,353.22,1000.0,7.154175609,0.128450581,False,False,3000.0,20.40953556,378.7
53,Female,Finance,5.18100562,TikTok,48,7.736723775,827.75,716.98,900.0,7.841913192,0.90934224,False,False,1200.0,19.72695553,715.2
30,Female,Health,3.970602733,Telegram,65,5.104877568,630.27,617.09,1000.0,5.680958236,0.555394398,True,False,800.0,9.31613327,591.49
49,Female,Unemployed,4.142154114,Instagram,67,2.764815133,578.32,441.05,300.0,4.879930891,0.07481073,True,False,1300.0,8.718635833,555.05
65,Male,Unemployed,3.256832867,TikTok,77,5.578903164,417.7,417.27,100.0,3.546033762,0.68623268,True,False,2300.0,20.26001652,365.38
29,Male,Finance,4.393278133,Twitter,59,4.384385679,350.7,279.22,600.0,4.842927022,1.861467084,False,False,2100.0,11.516469934053918,234.76
49,Female,Finance,4.076803574,Instagram,61,8.960007036,685.96,574.5,800.0,5.794894456,1.235666392,False,True,1000.0,3.817881743,657.97
25,Male,Health,1.210629313,TikTok,52,7.8147774,306.49,208.9,500.0,7.4134638,0.116362751,False,False,1900.0,18.92766945,41.34
26,Male,IT,6.580631462,Facebook,60,8.412076655,280.79,214.75,500.0,7.525591625,1.329767007,False,False,700.0,5.948351438,176.27
36,Female,Student,4.69837848,Twitter,49,5.702814539,471.94,511.1,500.0,7.903553031,2.363460176,True,True,300.0,12.33057858,514.13
31,Female,Finance,4.019541523,Facebook,63,7.717959115,446.14,392.22,200.0,6.016472982,1.707325132,True,False,300.0,12.91543973,463.31
30,Male,Student,5.763820517,TikTok,71,7.878889838,737.79,734.47,300.0,5.646997646,1.223082272,True,True,800.0,11.87277075,722.32
27,Other,Finance,3.804763665,Instagram,61,8.070493309,220.94,293.94,800.0,7.528415047,1.590121764,True,False,100.0,11.516469934053918,342.55
27,Female,IT,3.55981991,TikTok,53,8.026892659,867.04,861.18,400.0,3.070245421,1.1021931292763854,False,False,2700.0,8.045419449,838.49
20,Male,IT,1.110793893,Instagram,55,8.314543917,319.13,234.15,900.0,6.077932654,1.291001841,False,False,3000.0,18.21297168,400.74
61,Female,Health,3.728032112,Facebook,59,6.943151067,438.81,316.98,1000.0,5.294038871,0.653242804,False,True,400.0,23.06394981,238.08
55,Female,Education,3.489715948,TikTok,52,10.00935587,242.48,246.88,100.0,8.181408536,0.205679089,True,False,2100.0,4.857566495,173.43
58,Male,IT,2.879083106,TikTok,49,10.41237317,523.18,425.54,200.0,6.720307263,0.196907617,False,False,100.0,11.51416075,412.91
54,Female,Student,6.512500907,Telegram,71,7.628172242,551.75,411.13,900.0,4.98270987,1.264184929,True,False,1500.0,8.115267792,482.62
26,Female,Finance,1.588456958,Instagram,59,7.7625658,782.86,757.08,100.0,5.981048697,0.295230237,False,True,400.0,11.516469934053918,651.58
35,Male,Finance,5.801075284,Telegram,64,4.501880363,725.86,643.22,200.0,10.0,0.901509079,False,False,2600.0,10.47158758,572.52
46,Other,Health,4.10386019,Instagram,45,10.20364052,422.89,285.32,800.0,6.600540347,0.392129738,False,False,2800.0,9.174644508,318.22
38,Female,Health,3.316205773,TikTok,60,4.607125691,615.27,525.13,500.0,7.18929377,0.749886339,True,False,1900.0,16.66435715,506.84
52,Female,Finance,2.628580853,Twitter,62,8.228055144,701.4,617.11,600.0,7.305540092,0.755666379,True,True,2800.0,13.30790522,712.96
61,Female,Unemployed,4.676559817,Telegram,64,7.409481112,780.93,635.97,1000.0,3.35871625,0.966163245,False,False,200.0,11.516469934053918,728.05
49,Female,Health,3.533235263,Twitter,57,6.225466827,892.38,810.31,900.0,4.097861098,0.289519994,True,False,2800.0,12.73155235,623.0
53,Male,Student,4.642333284,Facebook,68,4.8635857,589.23,515.39,400.0,3.626358038,0.496577579,True,False,1600.0,9.93827062,401.74
36,Male,Education,3.637162707,Telegram,64,6.384333499,268.76,396.05,800.0,6.150967062,1.068795782,False,False,2700.0,12.10365894,512.21
40,Female,Student,5.349119111,Facebook,55,8.542063746,443.31,443.93,400.0,7.273714763,1.139986452,True,True,900.0,9.689566468,334.64
25,Female,Finance,3.39141781117192,Twitter,56,8.141224835,869.2,829.93,400.0,6.232025387,1.1021931292763854,True,True,800.0,10.29946336,779.21
60,Female,IT,4.799790476,Twitter,59,11.47018007,805.0,750.43,700.0,6.908153617,1.183680242,False,False,500.0,18.58782322,708.01
41,Male,Health,1.775856749,Facebook,55,11.19151097,215.17,211.26,400.0,7.783353431,0.846755748,False,False,400.0,11.516469934053918,304.51
44,Female,IT,3.39141781117192,TikTok,60,5.618096296,218.13,241.77,600.0,7.551232354,1.303658065,True,False,3100.0,17.8632688,199.24
47,Male,Unemployed,3.951529613,TikTok,52,5.452149487,740.84,658.58,700.0,7.048831536,1.1021931292763854,True,True,100.0,11.516469934053918,719.9
25,Female,Education,3.530720378,TikTok,63,11.26852627,870.56,801.83,1000.0,7.571628608,1.8660889,False,False,1800.0,7.765277224,873.17
31,Female,IT,5.771802947,Instagram,67,9.147476464,582.54,485.16,700.0,6.806778366,1.1021931292763854,False,False,3000.0,14.89368623,328.16
52,Female,Finance,3.39141781117192,Facebook,52,5.300719789,687.39,589.05,800.0,6.130490703,0.241125639,True,False,2400.0,16.43839529,729.56
58,Male,IT,2.720271347,Instagram,72,6.702139463,465.41,446.12,700.0,5.78919257,0.832417914,False,False,1604.3579766536966,3.032763937,611.59
41,Male,IT,2.862273863,Telegram,60,9.329233233,462.4,431.22,300.0,3.919315929,1.219745019,False,False,1000.0,8.958720528,520.6
